name,address,gmap_id,description,latitude,longitude,category,avg_rating,num_of_reviews,state,url,city,id_sitio
Louie's Chicken,"Louie's Chicken, 1026 2nd Ave, New York, NY 10022",0x89c259ccde216345:0xe688b73885fffc7f,,40.7574221,-73.9663193,['Fast food restaurant'],4.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259ccde216345:0xe688b73885fffc7f?authuser=-1&hl=en&gl=us,Nueva York,1973
Silver Apricot,"Silver Apricot, 20 Cornelia St, New York, NY 10014",0x89c25986c0139c31:0xd59ae8dddcb5676c,,40.7312758,-74.0019894,"['New American restaurant', 'Chinese restaurant']",4.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25986c0139c31:0xd59ae8dddcb5676c?authuser=-1&hl=en&gl=us,Nueva York,1974
IRIS,"IRIS, 1740 Broadway, New York, NY 10019",0x89c25924ed1fc731:0xa386d405404492c8,,40.7648971,-73.9819093,['Restaurant'],4.8,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25924ed1fc731:0xa386d405404492c8?authuser=-1&hl=en&gl=us,Nueva York,1975
Black Star Bakery&Cafe,"Black Star Bakery&Cafe, 241 E 24th St, New York, NY 10010",0x89c259189e4e6535:0x2aeea1752b58369a,,40.7389101,-73.9808275,"['Bakery', 'Restaurant']",4.8,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259189e4e6535:0x2aeea1752b58369a?authuser=-1&hl=en&gl=us,Nueva York,1976
Kuih Cafe,"Kuih Cafe, 46 Eldridge St, New York, NY 10002",0x89c25b216a547443:0xff81dd8a27df0d7e,,40.7159217,-73.9929386,['Malaysian restaurant'],4.8,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25b216a547443:0xff81dd8a27df0d7e?authuser=-1&hl=en&gl=us,Nueva York,1977
Margot Restaurant,"Margot Restaurant, 3822 Broadway, New York, NY 10032",0x89c2f6845c0b078b:0x7e8ac12694de81e3,,40.8353256,-73.9435246,"['Restaurant', 'Latin American restaurant']",4.6,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6845c0b078b:0x7e8ac12694de81e3?authuser=-1&hl=en&gl=us,Nueva York,1978
Madhufalla & Green Hill Tea,"Madhufalla & Green Hill Tea, 183 Mulberry St, New York, NY 10013",0x89c25988e934c295:0x3b9d4da832a8add1,,40.7209009,-73.99681369999999,"['Juice shop', 'Health food store']",4.5,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25988e934c295:0x3b9d4da832a8add1?authuser=-1&hl=en&gl=us,Nueva York,1979
Thai V Express,"Thai V Express, 203 E 26th St, New York, NY 10010",0x89c259bf913d3053:0x46d513f06f80d4b2,,40.7405215,-73.9809516,['Restaurant'],4.5,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259bf913d3053:0x46d513f06f80d4b2?authuser=-1&hl=en&gl=us,Nueva York,1980
The Dolar Shop Manhattan,"New York, 3rd Ave, The Dolar Shop Manhattan邮政编码: 10003",0x89c25940d89b5469:0x981e1dab052cc224,,40.7310965,-73.9885079,['Hot pot restaurant'],4.5,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25940d89b5469:0x981e1dab052cc224?authuser=-1&hl=en&gl=us,Nueva York,1981
Rosemary's,"Rosemary's, 350 1st Avenue, New York, NY 10010",0x89c2597f8d77f7a9:0x4f7085f0b242584b,,40.7350189,-73.9793814,['Italian restaurant'],4.5,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2597f8d77f7a9:0x4f7085f0b242584b?authuser=-1&hl=en&gl=us,Nueva York,1982
99 cent delicious pizza,"99 cent delicious pizza, 460 7th Ave, New York, NY 10001",0x89c259da24037b8d:0x3e8ea7a53f3e7c11,,40.7516553,-73.9904349,['Pizza restaurant'],4.4,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259da24037b8d:0x3e8ea7a53f3e7c11?authuser=-1&hl=en&gl=us,Nueva York,1983
First Lamb Shabu 老诚一锅,"First Lamb Shabu 老诚一锅, 218 E 14th St, New York, NY 10003",0x89c25938a0dad68f:0x9f8d47e5308c0727,,40.7326863,-73.9865153,['Chinese restaurant'],4.4,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25938a0dad68f:0x9f8d47e5308c0727?authuser=-1&hl=en&gl=us,Nueva York,1984
Kokage,"Kokage, 125 E 39th St, New York, NY 10016",0x89c2598a81563329:0x966611eede30c063,,40.7498505,-73.9777336,['Japanese restaurant'],4.4,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598a81563329:0x966611eede30c063?authuser=-1&hl=en&gl=us,Nueva York,1985
Bar-Bo-Ne,"Bar-Bo-Ne, 186 Avenue B, New York, NY 10009",0x89c25976fb2c8239:0x9e56f955bb8269e8,Local favorite East Village cafe with a backyard patio serving classic Italian fare.,40.7278295,-73.9793413,"['Italian restaurant', 'Bar']",4.3,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25976fb2c8239:0x9e56f955bb8269e8?authuser=-1&hl=en&gl=us,Nueva York,1986
Aunt Jake's 1555 2nd Avenue New York,"Aunt Jake's 1555 2nd Avenue New York, 1555 2nd Ave, New York, NY 10028",0x89c25900c9daf729:0x8c00d9846b892c6e,,40.7745714,-73.9544773,['Restaurant'],4.3,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25900c9daf729:0x8c00d9846b892c6e?authuser=-1&hl=en&gl=us,Nueva York,1987
MakiMaki Sushi,"MakiMaki Sushi, 360 Lexington Ave, New York, NY 10017",0x89c259bc5d55ad81:0x30ba43aabd229571,Sleek counter-serve spot for sushi rolls with customization options & a selection of teas.,40.7503897,-73.9770422,"['Sushi restaurant', 'Caterer', 'Japanese restaurant', 'Sushi takeaway']",4.3,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259bc5d55ad81:0x30ba43aabd229571?authuser=-1&hl=en&gl=us,Nueva York,1988
KBBQ by Korilla - SoHo,"KBBQ by Korilla - SoHo, 55 Spring St, New York, NY 10012",0x89c25988cc8879bd:0xe490f1f190b6d56e,"Hip, brick-&-mortar outpost of a food truck dishing up burritos, bowls & salads with Korean flavors.",40.7222954,-73.9966397,['Korean restaurant'],4.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25988cc8879bd:0xe490f1f190b6d56e?authuser=-1&hl=en&gl=us,Nueva York,1989
Pressed Juicery,"Pressed Juicery, 1240 Lexington Ave, New York, NY 10028",0x89c258bdadb63def:0xac2f5962cc7689c5,Cold-pressed juices & cleanses are the specialty of this high-end regional chain.,40.778031,-73.956829,"['Juice shop', 'Health food restaurant', 'Health food store']",4.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258bdadb63def:0xac2f5962cc7689c5?authuser=-1&hl=en&gl=us,Nueva York,1990
Twohands Corndogs,"Twohands Corndogs, 147 Avenue A, New York, NY 10009",0x89c259134a6709a5:0x507cab45d854324a,,40.7275188,-73.9827504,['Fast food restaurant'],4.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259134a6709a5:0x507cab45d854324a?authuser=-1&hl=en&gl=us,Nueva York,1991
Hot N Fresh Indian Grill,"Hot N Fresh Indian Grill, 200 W 40th St, New York, NY 10018",0x89c259ab5e15d4bd:0x3caa8678e53f08cd,,40.7548523,-73.9885098,['Indian restaurant'],4.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259ab5e15d4bd:0x3caa8678e53f08cd?authuser=-1&hl=en&gl=us,Nueva York,1992
Texas Fried Chicken,"Texas Fried Chicken, 2309 Adam Clayton Powell Jr Blvd, New York, NY 10030",0x89c2f671232fc25d:0x13132e75f2632abb,,40.815492,-73.94310399999999,['Restaurant'],4.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f671232fc25d:0x13132e75f2632abb?authuser=-1&hl=en&gl=us,Nueva York,1993
GNC,"GNC, 125 Park Ave, New York, NY 10017",0x89c25901794c8ba9:0x248c0879d533ebc2,"Retail chain selling health- & sports-related vitamins, supplements & herbs, plus drinks & snacks.",40.751632,-73.9776389,"['Vitamin & supplements store', 'Health food store']",4.1,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25901794c8ba9:0x248c0879d533ebc2?authuser=-1&hl=en&gl=us,Nueva York,1994
李小龍台吃,"〒11362 New York, Queens, Northern Blvd, 李小龍台吃",0x89c289efdb82221b:0xed627c2af97c2069,,40.7700593,-73.7355224,['Restaurant'],4.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c289efdb82221b:0xed627c2af97c2069?authuser=-1&hl=en&gl=us,Nueva York,1995
李小龍台吃,"〒11362 New York, Queens, Northern Blvd, 李小龍台吃",0x89c289efdb82221b:0xed627c2af97c2069,,40.7700593,-73.7355224,['Restaurant'],4.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c289efdb82221b:0xed627c2af97c2069?authuser=-1&hl=en&gl=us,Nueva York,1996
Juice Press,"Juice Press, 250 E 54th St, New York, NY 10022",0x89c258e38c338a59:0xe7df5c76d847279c,"Chain for health-conscious, organic eats offering smoothies, vegan raw foods & juice cleanses.",40.7573852,-73.9669972,"['Organic food store', 'Health food store', 'Juice shop', 'Vegan restaurant']",4.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258e38c338a59:0xe7df5c76d847279c?authuser=-1&hl=en&gl=us,Nueva York,1997
Red Mango,"Red Mango, 203 Grand St, New York, NY 10013",0x89c2598846c39143:0x2c25459e6509199b,"Colorful, counter-service chain for frozen yogurt, with many flavors & toppings, plus smoothies.",40.719013,-73.99674,"['Frozen yogurt shop', 'Dessert restaurant', 'Ice cream shop', 'Juice shop']",4.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598846c39143:0x2c25459e6509199b?authuser=-1&hl=en&gl=us,Nueva York,1998
Apiary,"Apiary, 60 3rd Ave # 1, New York, NY 10003",0x89c2599bffd3cd27:0xaeb770007169f5f7,"Chef Scott Bryan's inventive New American fare is complemented by a contemporary, bustling space.",40.731221,-73.98904399999999,['Restaurant'],4.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599bffd3cd27:0xaeb770007169f5f7?authuser=-1&hl=en&gl=us,Nueva York,1999
The Lion,"The Lion, 62 W 9th St, New York, NY 10011",0x89c25996e9d166a1:0x10256d5caaf8369b,A celeb-studded crowd dines on homey American fare at this upscale Village hot spot.,40.733814,-73.9987421,"['American restaurant', 'Bar']",3.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25996e9d166a1:0x10256d5caaf8369b?authuser=-1&hl=en&gl=us,Nueva York,2000
The Oyster Bar,"The Oyster Bar, 2 6th Ave, New York, NY 10013",0x89c2598a9717144b:0xde1aef97f130a623,,40.7194106,-74.0049698,['Oyster bar restaurant'],3.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598a9717144b:0xde1aef97f130a623?authuser=-1&hl=en&gl=us,Nueva York,2001
Starbucks,"Starbucks, 1000 S 8th Ave #34, New York, NY 10019",0x89c258f6158e169b:0x4a6bd459879f6f9f,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",40.7673254,-73.9829065,"['Coffee shop', 'Breakfast restaurant', 'Cafe', 'Coffee store', 'Espresso bar', 'Internet cafe']",3.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258f6158e169b:0x4a6bd459879f6f9f?authuser=-1&hl=en&gl=us,Nueva York,2002
Koi Soho,"Koi Soho, 246 Spring St, New York, NY 10013",0x89c2598cc4c0f07b:0x5125eda4e7170975,"Posh retreat in the Trump SoHo showcasing Japanese-fusion cuisine & sushi, plus creative cocktails.",40.7255046,-74.0055142,"['Sushi restaurant', 'Restaurant']",3.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2598cc4c0f07b:0x5125eda4e7170975?authuser=-1&hl=en&gl=us,Nueva York,2003
Melt Shop,"Melt Shop, 601 Lexington Ave, New York, NY 10022",0x89c258e4ae59a3a9:0x257f41f696ee497f,Counter-service grilled cheese sandwich shop that also serves breakfast fare & tater tots.,40.7584385,-73.9702732,"['Sandwich shop', 'Restaurant']",3.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258e4ae59a3a9:0x257f41f696ee497f?authuser=-1&hl=en&gl=us,Nueva York,2004
Citrus Bar & Grill,"Citrus Bar & Grill, 320 Amsterdam Ave, New York, NY 10023",0x89c25889a169952b:0x5ea76ba7469db820,"A lively Latin-Asian restaurant & bar with fusion cuisine, sushi & specialty drinks.",40.7808924,-73.98035329999999,['Restaurant'],3.8,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25889a169952b:0x5ea76ba7469db820?authuser=-1&hl=en&gl=us,Nueva York,2005
Mama's Fried Chicken,"Mama's Fried Chicken, 2925 Frederick Douglass Blvd, New York, NY 10039",0x89c2f68040cf61a5:0xfecc91e399e0e59d,,40.8291253,-73.9375732,['Halal restaurant'],3.8,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f68040cf61a5:0xfecc91e399e0e59d?authuser=-1&hl=en&gl=us,Nueva York,2006
Pressed Juicery,"Pressed Juicery, 200 Broadway, New York, NY 10038",0x89c25a1836542259:0x7a74bb7d275a1f65,Cold-pressed juices & cleanses are the specialty of this high-end regional chain.,40.710458,-74.008928,"['Juice shop', 'Health food restaurant', 'Health food store']",3.6,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25a1836542259:0x7a74bb7d275a1f65?authuser=-1&hl=en&gl=us,Nueva York,2007
'Wichcraft - Lincoln Center,"'Wichcraft - Lincoln Center, 61 W 62nd St, New York, NY 10023",0x89c258fd9a98a409:0xf1c239c2a8ef7013,"Counter-serve spot for sandwiches boasting high-end ingredients, plus salads, coffee & sweets.",40.7711111,-73.9827778,"['Sandwich shop', 'American restaurant', 'Caterer', 'Coffee shop', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant']",3.6,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258fd9a98a409:0xf1c239c2a8ef7013?authuser=-1&hl=en&gl=us,Nueva York,2008
Hudson River Cafe,"Hudson River Cafe, 697 W 133rd St, New York, NY 10027",0x89c2f668f1ee6b0f:0xeebeff904099aa19,"Latin & American eatery with a 2-level, river-view patio, plus club nights featuring bands & DJs.",40.8202056,-73.9589634,['Restaurant'],3.5,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f668f1ee6b0f:0xeebeff904099aa19?authuser=-1&hl=en&gl=us,Nueva York,2009
Spice,"Spice, 610 Amsterdam Ave, New York, NY 10024",0x89c258830fca4f9b:0xae3dbb45274dd674,Simple Chinese take-out joint whipping up familiar dishes such as noodles & fried rice.,40.7900285,-73.9735898,"['Chinese restaurant', 'Asian fusion restaurant', 'Delivery Restaurant']",3.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258830fca4f9b:0xae3dbb45274dd674?authuser=-1&hl=en&gl=us,Nueva York,2010
The Little Beet,"The Little Beet, 2 Pennsylvania Plaza, New York, NY 10121",0x89c259ae5c2b49df:0x86a4313e88ecdc1e,,40.7500719,-73.9922026,"['Restaurant', 'Fast food restaurant', 'Health food restaurant', 'Organic restaurant']",3.2,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259ae5c2b49df:0x86a4313e88ecdc1e?authuser=-1&hl=en&gl=us,Nueva York,2011
Dunkin' Donuts,"Dunkin' Donuts, 159 E 116th St, New York, NY 10029",0x89c2f604649ea1e7:0x164e860e5fe6dc6b,Long-running chain serving signature breakfast items & a variety of coffee drinks.,40.7985929,-73.94097599999999,"['Donut shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Coffee shop', 'Espresso bar', 'Fast food restaurant', 'Pastry shop', 'Sandwich shop']",3.1,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f604649ea1e7:0x164e860e5fe6dc6b?authuser=-1&hl=en&gl=us,Nueva York,2012
GNC,"GNC, 159 Columbus Ave, New York, NY 10023",0x89c258f53145a31d:0xd75f17c9b155d0b6,"Retail chain selling health- & sports-related vitamins, supplements & herbs, plus drinks & snacks.",40.7743207,-73.980826,"['Vitamin & supplements store', 'Health food store']",3.0,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258f53145a31d:0xd75f17c9b155d0b6?authuser=-1&hl=en&gl=us,Nueva York,2013
Subway,"Subway, 153 3rd Ave, New York, NY 10003",0x89c25997e0716a7b:0xb15f4582f9b3f104,"Casual counter-serve chain for build-your-own sandwiches & salads, with health-conscious options.",40.73416,-73.9863525,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']",2.9,27,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25997e0716a7b:0xb15f4582f9b3f104?authuser=-1&hl=en&gl=us,Nueva York,2014
Sushi Teru,"Sushi Teru, 615 1/2 Hudson St, New York, NY 10014",0x89c2599c290907ff:0xc17cf7e5e27604c0,Casual restaurant specializing in Edomae-style sushi dishes amid understated surroundings.,40.7379114,-74.0059352,['Japanese restaurant'],5.0,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2599c290907ff:0xc17cf7e5e27604c0?authuser=-1&hl=en&gl=us,Nueva York,2015
Rib No. 7,"Rib No. 7, 32 W 33rd St, New York, NY 10001",0x89c259c3721519f3:0xd82597f8e194c4b4,,40.7484068,-73.986746,"['Korean restaurant', 'Fine dining restaurant', 'Korean barbecue restaurant', 'Korean rib restaurant']",5.0,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259c3721519f3:0xd82597f8e194c4b4?authuser=-1&hl=en&gl=us,Nueva York,2016
Pisillo Cafe,"Pisillo Cafe, 99 Nassau St, New York, NY 10038",0x89c25bf3d7eb58b3:0xad71cd31023edb91,,40.7104975,-74.0075868,"['Cafe', 'Restaurant']",4.9,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25bf3d7eb58b3:0xad71cd31023edb91?authuser=-1&hl=en&gl=us,Nueva York,2017
Zerza Moroccan Kitchen,"Zerza Moroccan Kitchen, 88 Essex St, New York, NY 10002",0x89c2594c44508b37:0x25e7e0bf73e490c4,,40.7182408,-73.988107,"['Moroccan restaurant', 'Takeout Restaurant', 'Mediterranean restaurant']",4.9,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2594c44508b37:0x25e7e0bf73e490c4?authuser=-1&hl=en&gl=us,Nueva York,2018
JIAN BING MAN,"JIAN BING MAN, 353 W 14th St, New York, NY 10014",0x89c25995b3f49371:0x9a8ce19385e03d0b,,40.7409959,-74.0046301,['Chinese restaurant'],4.9,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25995b3f49371:0x9a8ce19385e03d0b?authuser=-1&hl=en&gl=us,Nueva York,2019
Brooklyn Beef N' Cheese,"Brooklyn Beef N' Cheese, 70 Pine St, New York, NY 10005",0x89c25b9b4afa647d:0xa18ac460925118a9,,40.7065047,-74.00777149999999,"['Hot dog restaurant', 'Hamburger restaurant', 'Sandwich shop']",4.8,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25b9b4afa647d:0xa18ac460925118a9?authuser=-1&hl=en&gl=us,Nueva York,2020
88 KIMBAP,"88 KIMBAP, 88 Elizabeth St, New York, NY 10013",0x89c25988111a7f0b:0x5dbe57455e008693,,40.7181811,-73.99573269999999,['Korean restaurant'],4.8,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25988111a7f0b:0x5dbe57455e008693?authuser=-1&hl=en&gl=us,Nueva York,2021
El Patio De Fela,"El Patio De Fela, 2253 3rd Ave, New York, NY 10035",0x89c2f725e9bcde77:0xd800e9b561c35b3b,,40.8019528,-73.9367147,['Latin American restaurant'],4.8,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f725e9bcde77:0xd800e9b561c35b3b?authuser=-1&hl=en&gl=us,Nueva York,2022
Eddie G's Kitchen,"Eddie G's Kitchen, 1664 Park Ave, New York, NY 10035",0x89c2f60f3bf28829:0x19c77b7fcc89acf8,"Gourmet New American cuisine is prepared with global flair in casual, convivial surroundings.",40.800387,-73.94292,['Restaurant'],4.8,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f60f3bf28829:0x19c77b7fcc89acf8?authuser=-1&hl=en&gl=us,Nueva York,2023
Lena's Italian Kitchen (UES),"Lena's Italian Kitchen (UES), 1167 2nd Ave, New York, NY 10065",0x89c2590738863405:0xeee28fb33599b842,,40.7622682,-73.9635187,"['Italian restaurant', 'Delivery Restaurant', 'Restaurant']",4.7,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2590738863405:0xeee28fb33599b842?authuser=-1&hl=en&gl=us,Nueva York,2024
251 Ginza Sushi,"251 Ginza Sushi, 251 E 35th St, New York, NY 10016",0x89c259fb756f6245:0x938ddb51aca71a34,,40.7456911,-73.9756494,"['Japanese restaurant', 'Sushi restaurant']",4.7,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259fb756f6245:0x938ddb51aca71a34?authuser=-1&hl=en&gl=us,Nueva York,2025
Little Taste Of Seafood,"Little Taste Of Seafood, 2528 Adam Clayton Powell Jr Blvd, New York, NY 10039",0x89c2f711e64a14d3:0xcd2a5a8bbe505711,,40.8227175,-73.9386414,['Seafood restaurant'],4.7,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f711e64a14d3:0xcd2a5a8bbe505711?authuser=-1&hl=en&gl=us,Nueva York,2026
WHITE & HOT Halal Food Truck,"WHITE & HOT Halal Food Truck, 22-28 E 28th St, New York, NY 10016",0x89c259a7b178900d:0xa3df458d936d839,,40.743843,-73.9850144,['Restaurant'],4.7,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259a7b178900d:0xa3df458d936d839?authuser=-1&hl=en&gl=us,Nueva York,2027
7 Grains Health Foods,"7 Grains Health Foods, 2322 Adam Clayton Powell Jr Blvd, New York, NY 10030",0x89c2f6717dfbefbb:0xb06c8bd8a9fb2a55,,40.8163936,-73.9433892,['Health food store'],4.6,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f6717dfbefbb:0xb06c8bd8a9fb2a55?authuser=-1&hl=en&gl=us,Nueva York,2028
Maison Hugo,"Maison Hugo, 132 E 61st St, New York, NY 10065",0x89c258ef709b8267:0x182a1a13421be141,Brasserie by Florian Hugo serving classic & seasonal French fare in a space with red banquettes.,40.763458,-73.9678169,"['French restaurant', 'Brasserie']",4.6,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c258ef709b8267:0x182a1a13421be141?authuser=-1&hl=en&gl=us,Nueva York,2029
Avena,"Avena, 22 E 66th St, New York, NY 10065",0x89c2591aad041197:0x3fa43698efbdb46f,Upmarket restaurant crafting high-concept Italian fare in a minimalist space that has a terrace.,40.767963,-73.96878079999999,['Italian restaurant'],4.6,26,NY,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2591aad041197:0x3fa43698efbdb46f?authuser=-1&hl=en&gl=us,Nueva York,2030
